environment_id,environment_key,dataset_id,perturbation_label,n_reference_groups,left_reference_groups,right_reference_groups,split_half_cosine,gene_count,split_seed,reproducibility_unit,used_in_ptl_features,raw_cell_expression_split
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,NUAK1,2,1,1,0.30407597093863187,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,P4HB,2,1,1,-0.018216406425141204,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PCDHA3,2,1,1,0.030308185624089243,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PDGFA,2,1,1,0.020673350717351435,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PICALM,2,1,1,-0.00814463537019042,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,POU4F1,2,1,1,0.12142425558923166,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PPARGC1A,2,1,1,0.11265659519624804,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PPP1R3B,2,1,1,0.1096990368188305,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PPP2R2B,2,1,1,0.010560613583834304,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PRNP,2,1,1,-0.003322638615354901,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,PRRC2C,2,1,1,0.04739972180464171,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,RBMS1,2,1,1,0.12991253916054607,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,RRAS2,2,1,1,0.014964464389861671,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,RUNX1T1,2,1,1,0.10262167392648952,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SEMA3C,2,1,1,0.11438183758087934,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SERAC1,2,1,1,-0.01719306621498665,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SETX,2,1,1,0.18560978994095392,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SHC1,2,1,1,-0.020441211146659966,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SLC2A3,2,1,1,0.04648617072964653,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SLC4A1,2,1,1,0.0008904236122269026,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SMEK1,2,1,1,-0.033601369489727625,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SNCB,2,1,1,0.05459482642774381,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SOX5,2,1,1,0.6733484980290658,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SPAST,2,1,1,0.25110269208421937,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,SPI1,2,1,1,0.05809908705765075,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TFAM,2,1,1,0.08349079812145295,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TMSB4X,2,1,1,0.2218185506180617,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TNS3,2,1,1,0.058322583216894874,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TP53,2,1,1,0.037352789537247286,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TSEN15,2,1,1,0.0045365627904005905,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TTBK2,2,1,1,0.9102205506232439,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,TUSC1,2,1,1,0.19862054380372504,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,WNT3,2,1,1,0.26833519546067,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,XIAP,2,1,1,0.012049461797940655,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispra__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispra,TianKampmann2021_CRISPRa,YAP1,2,1,1,0.0724086751090882,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ADAM10,4,2,2,0.04327922705240568,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ADARB2,4,2,2,0.023470534585487847,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,AFG3L2,4,2,2,0.004430321680872964,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,AIFM1,4,2,2,-0.06226142065972692,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,AKAP9,4,2,2,0.01847995385624292,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,AMFR,4,2,2,-0.006415954498589486,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ANO10,4,2,2,0.031028692847438786,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,AP2A2,4,2,2,-0.0022710448381817326,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,APEX1,4,2,2,0.03649491279982164,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ARID1B,4,2,2,0.004989174460742536,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATG5,4,2,2,0.012097829751313006,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATP1A3,4,2,2,0.08522824136665791,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATP5C1,4,2,2,0.04151997049035253,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATP5H,4,2,2,0.02677539991336619,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATP6AP2,4,2,2,-0.014269197888049453,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATXN1,4,2,2,0.032630473995664336,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATXN10,4,2,2,-0.03722636433495737,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ATXN7,4,2,2,0.0319217621303269,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BAX,4,2,2,0.006594281253582499,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BCS1L,4,2,2,-0.022489484292575957,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BECN1,4,2,2,0.003633856024889163,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BIN1,4,2,2,-0.0037737479167139405,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BLMH,4,2,2,-0.010823678338897302,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,BNIP1,4,2,2,0.005955402822533992,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CALB1,4,2,2,-0.05010338396685711,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CASP3,4,2,2,0.05948356006764668,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CDC42EP3,4,2,2,-0.003701390697941592,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CDH11,4,2,2,-0.020781121459010638,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CELF1,4,2,2,-0.0015379493798938853,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CEP63,4,2,2,0.0018664734279746,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CIC,4,2,2,0.04470192494726176,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CNTNAP2,4,2,2,0.005056999204178511,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,COASY,4,2,2,-0.015924470046294496,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,COG4,4,2,2,0.037703263921263545,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,COX10,4,2,2,0.01080476663508707,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,COX15,4,2,2,0.08174985857750271,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CREBBP,4,2,2,0.0930314659602046,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CTSD,4,2,2,0.05603827304601749,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CYB561,4,2,2,0.07832830850173733,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CYCS,4,2,2,-0.015398172782798519,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,CYP46A1,4,2,2,-0.011476407908195934,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DAP,4,2,2,0.08766104634257725,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DBR1,4,2,2,-0.00826690040898241,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DCTN1,4,2,2,0.015456398276687995,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DMXL1,4,2,2,0.027133126606513028,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DNAJC6,4,2,2,0.002831645746371512,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DNM2,4,2,2,0.005455263870728138,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DROSHA,4,2,2,-0.03484523377626372,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,DYNC1H1,4,2,2,0.019215757997609214,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ECHS1,4,2,2,0.04348955990953108,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EEF2,4,2,2,0.17225080580801042,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EIF2S1,4,2,2,-0.00079581319898781,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EIF4G1,4,2,2,0.02875829929067683,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ELMO1,4,2,2,-0.039998002264972125,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ELOVL5,4,2,2,0.025473290145702456,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,ELP3,4,2,2,0.013935764451688391,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EPC2,4,2,2,0.009687816557369491,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EWSR1,4,2,2,0.09296996711300558,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,EXOC4,4,2,2,0.03508911401856573,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FAM171A2,4,2,2,-0.03127659006597445,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FAM57B,4,2,2,0.031118911469047647,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FARP1,4,2,2,0.025679069012816587,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FBXO7,4,2,2,0.02846436703123508,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FERMT2,4,2,2,0.00902483510744731,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FGD4,4,2,2,0.03922510195063859,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FOXC1,4,2,2,0.009058291077865358,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FOXRED1,4,2,2,0.060308407456568104,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FRMD4A,4,2,2,0.8406816855109179,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,FXN,4,2,2,0.010634901669304824,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GARS,4,2,2,-0.01531289306855279,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GLE1,4,2,2,-0.004765947138752273,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GOLIM4,4,2,2,-0.02296330087029137,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GRN,4,2,2,-0.006564414808082958,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GSR,4,2,2,0.02286131891310767,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GSTA4,4,2,2,0.011844641468690797,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,GTF2H3,4,2,2,0.050370330812098865,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HEXA,4,2,2,-0.03999295773125044,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HNRNPA2B1,4,2,2,-0.003970833819857369,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HSPA5,4,2,2,0.06608877615113841,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HSPA9,4,2,2,-0.04270952461345035,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HTT,4,2,2,-0.007464126039152799,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,HYOU1,4,2,2,0.021797967852806837,33539,20260907,independent_reference_groups,0,0
env__v~tiankampmann2021%5Fcrispri__v~ipsc-induced%5Fneuron__v~rna__v~baseline,tian_neuron_crispri,TianKampmann2021_CRISPRi,IGF1R,4,2,2,0.014651229580164595,33539,20260907,independent_reference_groups,0,0
