prediction_id,biological_instance_id,environment_id,predictor,prediction_norm,prediction_sparsity,prediction_concentration,prediction_geometry_distance,support_cells,support_signatures,reference_key_overlap,perturbation_seen_fraction,component_seen_fraction,combination_novelty,perturbation_novelty,cell_context_code,perturbation_modality_code,readout_modality_code,condition_code,platform_code,batch_distance
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-krr1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-krr1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-krt8__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-krt8,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-lsm2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-lsm2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-mcm10__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-mcm10,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med10__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med10,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med12__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med19__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-med19,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,8.248340606689453,0.0,0.07128514349460602,0.928714856505394,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-mzt1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-mzt1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-naa38__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-naa38,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-naca__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-naca,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-ncbp2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-ncbp2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nle1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nle1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nrde2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nrde2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nsrp1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nsrp1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nuf2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nuf2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-numa1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-numa1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nup205__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nup205,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nup98__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nup98,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nxf1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-nxf1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,6.275848388671875,0.0,0.09076321125030518,0.9092367887496948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-orc1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-orc1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pcf11__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pcf11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-phax__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-phax,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pmpcb__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pmpcb,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,6.710533142089844,0.0,0.06717915087938309,0.9328208491206169,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pola1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-pola1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-polr2b__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-polr2b,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-polr2f__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-polr2f,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-ppp2r1a__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-ppp2r1a,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,8.283304214477539,0.0,0.09457115828990936,0.9054288417100906,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psma4__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psma4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmb7__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmb7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmc2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmc2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd4__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd6__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd6,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd7__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmd7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmg3__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-psmg3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,5.556111812591553,0.0,0.06982669979333878,0.9301733002066612,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpa1__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpa1,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl11__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl11,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl12__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl24__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl24,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl3__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl3,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl34__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl34,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl37__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl37,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl4__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rpl4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps12__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps12,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps20__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps20,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps7__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rps7,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rrm2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-rrm2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,6.455502033233643,0.0,0.07939741760492325,0.9206025823950768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-sf3a2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-sf3a2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-sf3b2__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-sf3b2,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc1a5__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc1a5,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.295025825500488,0.0,0.07936792820692062,0.9206320717930794,482.0,14.0,1.0,1.0,1.0,0.0,0.2672612419124244,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc39a9__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc39a9,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc7a5__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-slc7a5,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,5.5918965339660645,0.0,0.05546606332063675,0.9445339366793633,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
pred__bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-smc4__ridge__dataset-heldout-split__ensemble3,bio__env-replogleweissman2022-k562-essential-k562-rna-essential-legacy-pilot__replogleweissman2022-k562-essential-27-smc4,env__replogleweissman2022-k562-essential__k562__rna__essential-legacy-pilot,ridge,4.991891860961914,0.0,0.06892893463373184,0.9310710653662682,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
